design,n,m,rho,nrho,sigma,tpi,tier
design_13039,32,33,0.06653225806451613,2.129032258064516,0.6853444168423419,0.31465558315765807,precarious
design_13040,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_13041,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_13042,50,52,0.04244897959183674,2.122448979591837,0.6864064729836441,0.3135935270163559,precarious
design_13043,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_13044,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_13045,70,82,0.03395445134575569,2.3768115942028984,0.6486383486327904,0.35136165136720965,precarious
design_13046,32,33,0.06653225806451613,2.129032258064516,0.6853444168423419,0.31465558315765807,precarious
design_13047,50,52,0.04244897959183674,2.122448979591837,0.6864064729836441,0.3135935270163559,precarious
design_13048,76,88,0.030877192982456142,2.3466666666666667,0.6527912098338668,0.34720879016613315,precarious
design_13049,78,89,0.029637029637029636,2.311688311688312,0.6577113878160551,0.3422886121839449,precarious
design_13050,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_13051,74,86,0.03184005923731951,2.3561643835616435,0.6514741780386716,0.3485258219613284,precarious
design_13052,74,75,0.027767493520918177,2.054794520547945,0.697614984548545,0.302385015451455,precarious
design_13053,30,33,0.07586206896551724,2.2758620689655173,0.6628679652796169,0.3371320347203831,precarious
design_13054,62,68,0.035959809624537285,2.2295081967213117,0.6697233845138647,0.3302766154861353,precarious
design_13055,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_13056,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_13057,76,82,0.028771929824561403,2.1866666666666665,0.6762522260005742,0.3237477739994258,precarious
design_13058,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_13059,52,60,0.04524886877828054,2.3529411764705883,0.6519202405202649,0.34807975947973513,precarious
design_13060,28,30,0.07936507936507936,2.2222222222222223,0.6708203932499369,0.3291796067500631,precarious
design_13061,36,38,0.06031746031746032,2.1714285714285713,0.6786208925382962,0.32137910746170384,precarious
design_13062,62,68,0.035959809624537285,2.2295081967213117,0.6697233845138647,0.3302766154861353,precarious
design_13063,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_13064,133,144,0.016404647983595352,2.1818181818181817,0.67700320038633,0.32299679961367,precarious
design_13065,65,70,0.03365384615384615,2.1875,0.6761234037828132,0.3238765962171868,precarious
design_13066,33,36,0.06818181818181818,2.25,0.6666666666666666,0.33333333333333337,precarious
design_13067,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_13068,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_13069,51,54,0.042352941176470586,2.1599999999999997,0.6804138174397718,0.3195861825602282,precarious
design_13070,82,86,0.025895814513700693,2.123456790123457,0.686243566496721,0.313756433503279,precarious
design_13071,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_13072,26,29,0.08923076923076922,2.32,0.6565321642986128,0.34346783570138717,precarious
design_13073,39,40,0.05398110661268556,2.105263157894737,0.689202437604511,0.31079756239548895,precarious
design_13074,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_13075,54,62,0.04332634521313766,2.339622641509434,0.6537731677261692,0.3462268322738308,precarious
design_13076,60,66,0.03728813559322034,2.2372881355932206,0.6685579234215214,0.3314420765784786,precarious
design_13077,35,38,0.06386554621848739,2.235294117647059,0.6688560540599386,0.33114394594006136,precarious
design_13078,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_13079,54,58,0.04053109713487072,2.188679245283019,0.6759412339280226,0.32405876607197737,precarious
design_13080,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_13081,44,48,0.0507399577167019,2.2325581395348837,0.6692657668420421,0.3307342331579579,precarious
design_13082,49,54,0.04591836734693878,2.25,0.6666666666666666,0.33333333333333337,precarious
design_13083,47,50,0.04625346901017576,2.1739130434782608,0.6782329983125268,0.3217670016874732,precarious
design_13084,36,38,0.06031746031746032,2.1714285714285713,0.6786208925382962,0.32137910746170384,precarious
design_13085,22,24,0.1038961038961039,2.285714285714286,0.6614378277661476,0.33856217223385243,precarious
design_13086,83,91,0.026741110784601823,2.2195121951219514,0.6712298045747451,0.3287701954252549,precarious
design_13087,46,52,0.050241545893719805,2.311111111111111,0.657793514480272,0.342206485519728,precarious
design_13088,40,42,0.05384615384615385,2.153846153846154,0.6813851438692469,0.31861485613075313,precarious
design_13089,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_13090,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_13091,82,96,0.028906955736224028,2.3703703703703702,0.649519052838329,0.350480947161671,precarious
design_13092,80,89,0.028164556962025317,2.2531645569620253,0.666198337373414,0.33380166262658595,precarious
design_13093,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_13094,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_13095,63,66,0.03379416282642089,2.129032258064516,0.6853444168423419,0.31465558315765807,precarious
design_13096,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_13097,94,106,0.024250743536948068,2.2795698924731185,0.6623286535270981,0.33767134647290187,precarious
design_13098,113,120,0.018963337547408345,2.142857142857143,0.6831300510639732,0.3168699489360268,precarious
design_13099,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_13100,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_13101,24,25,0.09057971014492754,2.1739130434782608,0.6782329983125268,0.3217670016874732,precarious
design_13102,24,25,0.09057971014492754,2.1739130434782608,0.6782329983125268,0.3217670016874732,precarious
design_13103,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_13104,42,47,0.0545876887340302,2.2926829268292686,0.6604318380922874,0.33956816190771255,precarious
design_13105,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_13106,58,68,0.0411373260738052,2.3859649122807016,0.6473929618545629,0.35260703814543715,precarious
design_13107,42,48,0.05574912891986063,2.341463414634146,0.6535161308899218,0.3464838691100782,precarious
design_13109,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_13110,27,28,0.07977207977207977,2.1538461538461537,0.681385143869247,0.318614856130753,precarious
design_13111,81,94,0.029012345679012345,2.35,0.6523280730534422,0.3476719269465578,precarious
design_13112,48,52,0.04609929078014184,2.212765957446808,0.6722522420364822,0.32774775796351785,precarious
design_13113,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_13114,25,27,0.09,2.25,0.6666666666666666,0.33333333333333337,precarious
design_13115,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_13116,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_13117,46,52,0.050241545893719805,2.311111111111111,0.657793514480272,0.342206485519728,precarious
design_13118,54,60,0.041928721174004195,2.2641509433962264,0.6645800679125629,0.33541993208743714,precarious
design_13119,82,86,0.025895814513700693,2.123456790123457,0.686243566496721,0.313756433503279,precarious
design_13120,36,38,0.06031746031746032,2.1714285714285713,0.6786208925382962,0.32137910746170384,precarious
design_13121,70,78,0.03229813664596273,2.260869565217391,0.6650621717611763,0.3349378282388237,precarious
design_13122,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_13123,22,24,0.1038961038961039,2.285714285714286,0.6614378277661476,0.33856217223385243,precarious
design_13124,42,44,0.05110336817653891,2.1463414634146343,0.6825753371673275,0.31742466283267246,precarious
design_13125,43,45,0.04983388704318937,2.142857142857143,0.6831300510639732,0.3168699489360268,precarious
design_13126,53,60,0.04354136429608128,2.3076923076923075,0.6582805886043833,0.3417194113956167,precarious
design_13127,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_13128,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_13129,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_13130,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_13131,85,88,0.02464985994397759,2.0952380952380953,0.6908492797077574,0.30915072029224255,precarious
design_13132,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_13133,27,28,0.07977207977207977,2.1538461538461537,0.681385143869247,0.318614856130753,precarious
design_13134,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_13135,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_13136,98,108,0.022722491058278983,2.2268041237113403,0.6701298934341566,0.32987010656584337,precarious
design_13137,46,50,0.04830917874396135,2.2222222222222223,0.6708203932499369,0.3291796067500631,precarious
design_13138,35,36,0.06050420168067227,2.1176470588235294,0.6871842709362768,0.31281572906372324,precarious
design_13139,140,152,0.015621788283658787,2.18705035971223,0.6761929030278735,0.3238070969721265,precarious
design_13140,71,78,0.031388329979879274,2.2285714285714286,0.6698641270570836,0.33013587294291635,precarious
design_13141,42,48,0.05574912891986063,2.341463414634146,0.6535161308899218,0.3464838691100782,precarious
design_13142,165,176,0.013008130081300813,2.1463414634146343,0.6825753371673275,0.31742466283267246,precarious
design_13143,94,98,0.022420498741706704,2.10752688172043,0.6888321972137825,0.3111678027862175,precarious
design_13144,52,59,0.0444947209653092,2.3137254901960786,0.6574217746854057,0.34257822531459425,precarious
design_13145,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_13146,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_13147,81,86,0.02654320987654321,2.15,0.6819943394704735,0.3180056605295265,precarious
design_13148,61,64,0.034972677595628415,2.1333333333333333,0.6846531968814576,0.31534680311854235,precarious
design_13149,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_13150,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_13151,54,60,0.041928721174004195,2.2641509433962264,0.6645800679125629,0.33541993208743714,precarious
design_13152,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_13153,57,66,0.041353383458646614,2.357142857142857,0.6513389472789296,0.3486610527210704,precarious
design_13154,49,54,0.04591836734693878,2.25,0.6666666666666666,0.33333333333333337,precarious
design_13156,36,40,0.06349206349206349,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_13157,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_13158,40,42,0.05384615384615385,2.153846153846154,0.6813851438692469,0.31861485613075313,precarious
design_13159,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_13160,86,99,0.027086183310533515,2.3294117647058825,0.6552044942557471,0.3447955057442529,precarious
design_13161,85,98,0.027450980392156862,2.3333333333333335,0.6546536707079771,0.3453463292920229,precarious
design_13162,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_13163,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_13164,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_13165,37,39,0.05855855855855856,2.1666666666666665,0.6793662204867574,0.32063377951324257,precarious
design_13166,74,86,0.03184005923731951,2.3561643835616435,0.6514741780386716,0.3485258219613284,precarious
design_13167,54,58,0.04053109713487072,2.188679245283019,0.6759412339280226,0.32405876607197737,precarious
design_13168,33,34,0.06439393939393939,2.125,0.6859943405700353,0.3140056594299647,precarious
design_13169,48,54,0.047872340425531915,2.297872340425532,0.6596856715021064,0.34031432849789356,precarious
design_13170,146,158,0.01492678318375059,2.179310344827586,0.6773926184227806,0.32260738157721935,precarious
design_13171,120,130,0.018207282913165267,2.184873949579832,0.6765296059244619,0.3234703940755381,precarious
